date,url_mean,url_var,url_count,num_tw
2019-07-11,-0.25680000000000000000,,1,1
2019-07-12,-0.33026086956521739130,0.00025644521739130435,23,23
2019-07-13,-0.33748627450980392157,0.01054516400784313725,51,51
2019-07-14,-0.31956666666666666667,0.01625427706666666667,51,51
2019-07-15,-0.27652941176470588235,0.03558104251764705882,51,51
2019-07-16,-0.27211176470588235294,0.03817953305882352941,51,51
2019-07-17,-0.13953725490196078431,0.06485922078431372549,51,51
2019-07-18,0.04503921568627450980,0.05800329803137254902,51,51
2019-07-19,0.05561568627450980392,0.05438816014901960784,51,51
2019-07-20,0.00840980392156862745,0.07483083050196078431,51,51
2019-07-21,0.01537058823529411765,0.08210700171764705882,51,51
2019-07-22,-0.00025294117647058824,0.08210590094117647059,51,51
2019-07-23,-0.09002745098039215686,0.07786103563137254902,51,51
2019-07-24,-0.09421372549019607843,0.07585353280784313725,51,51
2019-07-25,-0.11578431372549019608,0.07274078614901960784,51,51
2019-07-26,-0.12387450980392156863,0.06915658193725490196,51,51
2019-07-27,-0.13456862745098039216,0.07154417059607843137,51,51
2019-07-28,-0.13147450980392156863,0.07191300033725490196,51,51
2019-07-29,-0.10775098039215686275,0.06773705454901960784,51,51
2019-07-30,-0.17681764705882352941,0.07862414428235294118,51,51
2019-07-31,-0.20866862745098039216,0.09084744539607843137,51,51
2019-08-01,-0.20332156862745098039,0.08494998172549019608,51,51
2019-08-02,-0.18483333333333333333,0.09267472226666666667,51,51
2019-08-03,-0.18354117647058823529,0.09219401407058823529,51,51
2019-08-04,-0.18621764705882352941,0.09264317428235294118,51,51
2019-08-05,-0.17323921568627450980,0.09293762643137254902,51,51
2019-08-06,-0.18652941176470588235,0.09405862251764705882,51,51
2019-08-07,-0.18160588235294117647,0.08851652056470588235,51,51
2019-08-08,-0.22773725490196078431,0.09648083118431372549,51,51
2019-08-09,-0.17691862745098039216,0.10067430609607843137,51,51
2019-08-10,-0.15696960784313725490,0.09445180510784313725,51,51
2019-08-11,-0.14084607843137254902,0.09488459288431372549,51,51
2019-08-12,-0.13610882352941176471,0.09783927417058823529,51,51
2019-08-13,-0.05457352941176470588,0.05534728213529411765,51,51
2019-08-14,-0.02910784313725490196,0.06309099203725490196,51,51
2019-08-15,-0.03227254901960784314,0.06694464173137254902,51,51
2019-08-16,-0.01923235294117647059,0.06048586358235294118,51,51
2019-08-17,-0.03175392156862745098,0.07027165408431372549,51,51
2019-08-18,-0.01763235294117647059,0.06391973678235294118,51,51
2019-08-19,-0.03800686274509803922,0.07632935080196078431,51,51
2019-08-20,-0.03086764705882352941,0.07114135958235294118,51,51
2019-08-21,-0.03033431372549019608,0.07122883584901960784,51,51
2019-08-22,-0.03111372549019607843,0.04773586040784313725,51,51
2019-08-23,-0.06172941176470588235,0.06068830931764705882,51,51
2019-08-24,-0.10574313725490196078,0.07316860010196078431,51,51
2019-08-25,-0.11607843137254901961,0.06384981412549019608,51,51
2019-08-26,-0.12332941176470588235,0.06427872411764705882,51,51
2019-08-27,-0.17726470588235294118,0.06926808392941176471,51,51
2019-08-28,-0.14892745098039215686,0.04298723363137254902,51,51
2019-08-29,-0.14735294117647058824,0.04878873854117647059,51,51
2019-08-30,-0.16794901960784313725,0.05269108334901960784,51,51
2019-08-31,-0.16217843137254901961,0.05198783892549019608,51,51
2019-09-01,-0.13451372549019607843,0.04479152680784313725,51,51
2019-09-02,-0.12001176470588235294,0.04415732705882352941,51,51
2019-09-03,-0.09020784313725490196,0.04182729593725490196,51,51
2019-09-04,-0.07570588235294117647,0.03988235096470588235,51,51
2019-09-05,-0.06083725490196078431,0.04767475638431372549,51,51
2019-09-06,-0.08010196078431372549,0.06278876579607843137,51,51
2019-09-07,-0.05461960784313725490,0.05604907120784313725,51,51
2019-09-08,-0.03286666666666666667,0.05139150546666666667,51,51
2019-09-09,-0.04065882352941176471,0.06107604047058823529,51,51
2019-09-10,-0.06985490196078431373,0.07741376292549019608,51,51
2019-09-11,-0.06668431372549019608,0.06684375334901960784,51,51
2019-09-12,-0.04816078431372549020,0.04943210283137254902,51,51
