date,hashtag_mean,hashtag_var,hashtag_count,num_tw
2019-10-22,0.17380902304257000196,0.1531218803556273655004309230932119,51,51
2019-10-23,0.16105483377330354314,0.1581526464063341991135661325116718,51,51
2019-10-24,0.17146181045218534706,0.1458656135535312236282806561485538,51,51
2019-10-27,0.16260999317735325843,0.1506993660757566031130433597398304,51,51
2019-10-29,0.15617502238541400106,0.150453620806115341634172024179510484,51,51
2019-10-30,0.16497323943148049125,0.160186488120704864952855460042461768,51,51
2019-10-31,0.17675835507530596184,0.161081930157746083948691079347462280,51,51
2019-11-02,0.17112471119157355008,0.166850412172892812513253408505818408,51,51
2019-11-03,0.17827050707650911871,0.168662770205966810002613946102010913,51,51
2019-11-04,0.18072187713703534027,0.165616290602952519166767071613373223,51,51
2019-11-05,0.13419840459771936812,0.175653803944015141926748943499218777,51,51
