date,url_mean,url_var,url_count,num_tw
2019-07-12 00:00:00,-0.38205000000000000000,,1,1
2019-07-13 00:00:00,-0.20617500000000000000,0.06186403125000000000,2,2
2019-07-17 00:00:00,-0.12101250000000000000,0.04621534729166666667,4,4
2019-07-19 00:00:00,-0.07917000000000000000,0.04341548450000000000,5,5
2019-07-22 00:00:00,-0.08569166666666666667,0.03498758041666666667,6,6
2019-07-27 00:00:00,-0.04109285714285714286,0.04307969369047619048,7,7
2019-07-29 00:00:00,-0.05413125000000000000,0.03828544924107142857,8,8
2019-08-12 00:00:00,-0.06427222222222222222,0.03442532194444444444,9,9
2019-08-13 00:00:00,-0.08092500000000000000,0.03337343625000000000,10,10
2019-08-15 00:00:00,-0.08678636363636363636,0.03041400404545454545,11,11
2019-08-16 00:00:00,-0.09167083333333333333,0.02793539111742424242,12,12
2019-08-18 00:00:00,-0.09029642857142857143,0.02426726325549450549,14,14
2019-08-21 00:00:00,-0.13293000000000000000,0.04979820850000000000,15,15
2019-08-22 00:00:00,-0.12309062500000000000,0.04802734073958333333,16,16
2019-08-23 00:00:00,-0.11020882352941176471,0.04784662569852941176,17,17
2019-08-24 00:00:00,-0.11391315789473684211,0.04265345162280701754,19,19
2019-08-25 00:00:00,-0.11548750000000000000,0.04045810417763157895,20,20
2019-08-27 00:00:00,-0.09920238095238095238,0.04400450611904761905,21,21
2019-08-29 00:00:00,-0.08793333333333333333,0.03997773733333333333,21,21
2019-09-05 00:00:00,-0.12189047619047619048,0.06008274290476190476,21,21
2019-09-06 00:00:00,-0.12880952380952380952,0.06208352390476190476,21,21
2019-09-11 00:00:00,-0.13343809523809523714,0.0608111784761904767453523809523810,21,21
2019-09-12 00:00:00,-0.12156666666666666571,0.0641481183333333338644666666666667,21,21
2019-09-14 00:00:00,-0.15689999999999999905,0.0661388770000000006018000000000000,21,21
2019-09-21 00:00:00,-0.14721428571428571352,0.068342861285714286214628571428571449,21,21
2019-09-27 00:00:00,-0.16073968253968254210,0.074558637735449738332343280423280660,21,21
2019-09-29 00:00:00,-0.14924920634920635162,0.077701436179894182835006137566137803,21,21
2019-10-02 00:00:00,-0.17913968253968254210,0.096222073402116404905783280423280660,21,21
2019-10-08 00:00:00,-0.20696825396825397067,0.110513343497354500002880423280423517,21,21
2019-10-09 00:00:00,-0.16122539682539682781,0.109832758544973547853691851851852089,21,21
2019-10-13 00:00:00,-0.16541111111111111352,0.108568156592592595451531851851852089,21,21
2019-10-18 00:00:00,-0.18483968253968254210,0.105833520402116404876903280423280660,21,21
2019-11-16 00:00:00,-0.21163492063492063733,0.118691929941798944423680423280423517,21,21
2019-11-19 00:00:00,-0.22290396825396825638,0.119791300664021166588806137566137803,21,21
2019-11-21 00:00:00,-0.22104206349206349448,0.120167141656084658661731851851852089,21,21
2019-12-01 00:00:00,-0.22319444444444444686,0.118241539148148150714318518518518755,21,21
