date,hashtag_mean,hashtag_var,hashtag_count
2019-07-13 00:00:00,-0.13468027884268648833,0.0000539720866112385714018742204904083333,3
2019-07-17 00:00:00,-0.14570552162933076317,0.0015144153514868243692063201191635701941,437
2019-07-19 00:00:00,-0.15158882075669380364,0.0043994968499312554868796490796556720246,463
2019-07-20 00:00:00,-0.15078926932889001328,0.0051078507049238495658521527007739629413,501
2019-07-21 00:00:00,-0.14836343679835371888,0.0122502311725933782019270829064585838128,501
2019-07-22 00:00:00,-0.13438686038994988160,0.0279929482373143110214512497278645920042,501
2019-07-23 00:00:00,-0.12818997890081194045,0.0369437779171974487516860985988251568930,501
2019-07-24 00:00:00,-0.13249287393980498126,0.0330952142563173492453495101165808666705,501
2019-07-25 00:00:00,-0.14442549205212080470,0.0347962416417139644749727919052503924078,501
2019-07-26 00:00:00,-0.14753054576511921446,0.0349499281446426791819621965553893580222,501
2019-07-27 00:00:00,-0.13631453432243311013,0.0320231328243030604445590247355017339359,501
2019-07-28 00:00:00,-0.14457497180042433990,0.0367492913381475564130946206114859980149,501
2019-07-29 00:00:00,-0.14326297118926128176,0.0346207583803726400091270360651532056303,501
2019-07-30 00:00:00,-0.16097006181201268228,0.0199526836980873346189843313976608627765,501
2019-07-31 00:00:00,-0.14209480534034925538,0.0281601667679390567761290793102698566229,501
2019-08-01 00:00:00,-0.14407365778477138608,0.0373491168767018400023482311209666675199,501
2019-08-02 00:00:00,-0.12114915916304518985,0.0412345637246562097026857687223127270860,501
2019-08-03 00:00:00,-0.11678359224170278011,0.0292807492454830968954948119961364317806,501
2019-08-04 00:00:00,-0.08923943235894475601,0.0509124380713643310641626716646842282439,501
2019-08-05 00:00:00,-0.09821501696332374185,0.0433247615066397551902246712445527437496,501
2019-08-06 00:00:00,-0.09473243775401507842,0.0335779538013902436347588379028830895577,501
2019-08-07 00:00:00,-0.11231191977754584734,0.0467928561200844376775644447297955909857,501
2019-08-08 00:00:00,-0.09192928924471030244,0.0477305091354197624378419105646206069073,501
2019-08-09 00:00:00,-0.12408756656145354096,0.0403467046868227369638199124071494513893,501
2019-08-10 00:00:00,-0.14358274155792062019,0.0366258188205484074501715376537984109597,501
2019-08-11 00:00:00,-0.12470704695187272602,0.0460798909861199146924993183420025641570,501
2019-08-12 00:00:00,-0.14338449934864449979,0.0488906333309532511471017940040301820158,501
2019-08-13 00:00:00,-0.15578762063603218095,0.0486132091905813856576750349184260313828,501
2019-08-14 00:00:00,-0.15586939067303726973,0.0506875044998720469827165516355966828367,501
2019-08-15 00:00:00,-0.11055989572992375345,0.0437448494540518299403283445481634893042,501
2019-08-16 00:00:00,-0.11590185343473858726,0.0370962159927165823930185343348636379972,501
2019-08-17 00:00:00,-0.12662307520955108257,0.0464225356552425966767115211749384369050,501
2019-08-18 00:00:00,-0.13512972874789788450,0.0358582215242166863365575803084015786171,501
2019-08-19 00:00:00,-0.14533735202701661972,0.0280803109255077355541299783488215436848,501
2019-08-20 00:00:00,-0.14439003293463232164,0.0337492493539434616648174731087156363390,501
2019-08-21 00:00:00,-0.14750473372015601085,0.0330767329391379960575045569587884014885,501
2019-08-22 00:00:00,-0.14755162599655760308,0.0238235048153570317830257599671885877941,501
2019-08-23 00:00:00,-0.14204783493114622985,0.0302218559160279789268742675867127377931,501
2019-08-24 00:00:00,-0.14421761180195371074,0.0325132493864393918705393795495387812032,501
2019-08-25 00:00:00,-0.11798467190758582233,0.0382951174776077527156755297076537592042,501
2019-08-26 00:00:00,-0.13664509676774415096,0.0347221692513784078336976809901694876038,501
2019-08-27 00:00:00,-0.13864188852701630087,0.0401764185674167035154556096209245610005,501
2019-08-28 00:00:00,-0.15516181425587778218,0.0291041580088997096614839336803543940906,501
2019-08-29 00:00:00,-0.13755787921251908465,0.0404836168582211958747057624419880536075,501
2019-08-30 00:00:00,-0.15032894065117984155,0.0284399723441091972834951606884260197374,501
2019-08-31 00:00:00,-0.18436892636410964282,0.0461658073840228045749686976967295767096,501
2019-09-01 00:00:00,-0.18576215380816147397,0.0519771256934833670351909487494801151129,501
2019-09-02 00:00:00,-0.19438463997220460526,0.0510641320656703831561459926068103364813,501
2019-09-03 00:00:00,-0.16376345621643363712,0.0358890328212856635333147129007833343521,501
2019-09-04 00:00:00,-0.16347846437681931904,0.0361727789324287834632174654488027761756,501
2019-09-05 00:00:00,-0.17011152006960524349,0.0351083048015475947202952259775253420115,501
2019-09-06 00:00:00,-0.19322995987270177771,0.0401861090541618084868503671518587780681,501
2019-09-07 00:00:00,-0.17666074987129363370,0.0556921399190936313556651991522138482958,501
2019-09-08 00:00:00,-0.19304799251525448313,0.0431976640227747055850061107521354505096,501
2019-09-09 00:00:00,-0.17097300037467904504,0.0430331727216536362140682619778202601839,501
2019-09-10 00:00:00,-0.19486123512299359113,0.0356090195533279609240970088005852773228,501
2019-09-11 00:00:00,-0.21840949657574793743,0.0431756756854318680941583805116349242931,501
2019-09-12 00:00:00,-0.20792816676848062938,0.0406594564296899210466465556777684885488,501
2019-09-13 00:00:00,-0.20249469638864456150,0.0401742457012895532875601436078920809561,501
2019-09-14 00:00:00,-0.18124088658280403918,0.0243501409731530127532969707666347541998,501
2019-09-15 00:00:00,-0.19579755914763926537,0.0327689350946775963611824670471368134735,501
2019-09-16 00:00:00,-0.17231678317500164956,0.0275810649935508425101614164225487536159,501
2019-09-17 00:00:00,-0.17659939091009002301,0.0262891971229958762339154959551102072990,501
2019-09-18 00:00:00,-0.17666189709246681645,0.0255807501950851911024552005386308836216,501
