date,url_mean,url_var,url_count,num_tw
2019-07-16 00:00:00,-0.23420000000000000000,,1,1
2019-07-18 00:00:00,-0.11180000000000000000,0.02996352000000000000,2,2
2019-07-21 00:00:00,-0.05888333333333333133,0.023382280833333333968333333333333345,3,3
2019-07-24 00:00:00,-0.03606249999999999850,0.017671348958333333665383333333333342,4,4
2019-08-14 00:00:00,0.04409000000000000120,0.045375628000000000008580000000000007,5,5
2019-08-15 00:00:00,0.13805833333333333433,0.089280788416666666448006666666666673,6,6
2019-08-22 00:00:00,0.11343571428571428657,0.078644570595238095105123809523809529,7,7
2019-08-23 00:00:00,0.14584375000000000075,0.075811878169642856973325000000000005,8,8
2019-08-24 00:00:00,0.20695000000000000067,0.099941157499999999760000000000000004,9,9
2019-08-27 00:00:00,0.27532500000000000060,0.135587990694444444139944444444444448,10,10
2019-08-29 00:00:00,0.32628636363636363691,0.150596858045454545119341818181818185,11,11
2019-09-05 00:00:00,0.28727307692307692354,0.136474349423076922836600000000000003,13,13
2019-09-08 00:00:00,0.25636785714285714329,0.139348179079670329477020879120879123,14,14
2019-09-16 00:00:00,0.23998333333333333373,0.133421527023809523644066666666666669,15,15
2019-09-20 00:00:00,0.19041562500000000038,0.163838081906249999885227500000000002,16,16
2019-09-26 00:00:00,0.18987941176470588271,0.153603089705882352833979411764705884,17,17
2019-10-07 00:00:00,0.20143055555555555589,0.146969334452614378975922222222222224,18,18
2019-10-22 00:00:00,0.19127105263157894768,0.140765465921052631482733333333333335,19,19
2019-11-04 00:00:00,0.22612750000000000030,0.157656195651315789360519473684210528,20,20
2019-11-06 00:00:00,0.21446904761904761933,0.152627695619047618947107619047619049,21,21
2019-11-14 00:00:00,0.26095000000000000029,0.154203167499999999871600000000000002,21,21
