date,hashtag_mean,hashtag_var,hashtag_count
2019-07-10 00:00:00,-0.13892182284659350000,,1
2019-07-11 00:00:00,-0.08692957286050795600,0.0087862849997275155996500571794990300000,5
2019-07-12 00:00:00,-0.10691810284269207250,0.0057832374503015429070790106057519642857,8
2019-07-13 00:00:00,-0.17171018354345808857,0.0205337001092802505244821563158429978022,14
2019-07-14 00:00:00,-0.21603778632210878864,0.0445345419518218605956127956287542480519,22
2019-07-15 00:00:00,-0.16544428765481107194,0.0635412317994070008153042752962510375397,36
2019-07-16 00:00:00,-0.16275137895822342653,0.0522001814199780693006971157070583012543,49
2019-07-17 00:00:00,-0.16289397132286534863,0.0506416440318181658326160693143220030784,51
2019-07-18 00:00:00,-0.16815591194213036578,0.0610917112975304956138533665499182613725,51
2019-07-19 00:00:00,-0.16757113350856099441,0.0611311071468300373577981085503956876471,51
2019-07-20 00:00:00,-0.17171552190381971480,0.0576660756521602998830828476065466899608,51
2019-07-21 00:00:00,-0.18233806312309712667,0.0389798617386400013307604391327475726667,51
2019-07-22 00:00:00,-0.19263131219844772549,0.0377508618603330631066702021806465712549,51
2019-07-23 00:00:00,-0.20243974007206060004,0.0391210759494309739790351296035853130784,51
2019-07-24 00:00:00,-0.19349189144451098925,0.0398512245149317157691775948360314333137,51
2019-07-25 00:00:00,-0.17219326662647365455,0.0248018501783646690538837565846431499725,51
2019-07-26 00:00:00,-0.10924685818887613130,0.0632905932620524841181843512923826034357,51
2019-07-27 00:00:00,-0.11214262358524179169,0.0634910251971549238410464666103392138056,51
2019-07-28 00:00:00,-0.11321919200004310526,0.0553670916455667163439729888317023655844,51
2019-07-29 00:00:00,-0.14278991555702886565,0.0370071407370156857820686162293922802906,51
2019-07-30 00:00:00,-0.15448272705932750500,0.0335253117219859031358568197935509815538,51
2019-07-31 00:00:00,-0.16157891432446834037,0.0162939184134074764947798383358388941664,51
2019-08-01 00:00:00,-0.14116453816109348329,0.0135016383288903816985228101727335755232,51
2019-08-02 00:00:00,-0.09303243124055033842,0.0243674815290866588246408813912706523412,51
2019-08-03 00:00:00,-0.08322328939091961944,0.0349715453927977430941348808075682960118,51
2019-08-04 00:00:00,-0.05480975587704503648,0.0542173636921566306325666067048878564087,51
2019-08-05 00:00:00,-0.05462674500237173972,0.0537139115418506643166314014920154618796,51
2019-08-06 00:00:00,-0.04963293057095784109,0.0534327648151982803603807409629134872648,51
2019-08-07 00:00:00,-0.06285100420856026823,0.0544950155105623389714961498526656654364,51
2019-08-08 00:00:00,-0.07404069591973879933,0.0414349333245343244941972051234787610900,51
2019-08-09 00:00:00,-0.06965010417031713335,0.0398661141283390391984094780098282751529,51
2019-08-10 00:00:00,-0.07407311769584616018,0.0407552411257089343351109673639785166682,51
2019-08-11 00:00:00,-0.10234503045185286753,0.0154840822585902652441746956094287233741,51
2019-08-12 00:00:00,-0.10869841891076812975,0.0122818591299232922037494715565740326948,51
2019-08-13 00:00:00,-0.11195433011047665446,0.0117956271722305611090692500884746664275,51
2019-08-14 00:00:00,-0.12103059641969894014,0.0136092433687912918808130824341283912447,51
2019-08-15 00:00:00,-0.13071222611047160061,0.0139598489895561408515145841907575346488,51
2019-08-16 00:00:00,-0.15081288311308632925,0.0122084011081689861292209962309168721391,51
2019-08-17 00:00:00,-0.15560064141745101879,0.0108984184007900256781215306424002012019,51
2019-08-18 00:00:00,-0.16301963840110078516,0.0111951646450950542962997806744861629681,51
2019-08-19 00:00:00,-0.15623591988132231208,0.0123484527612570209102386816634794321116,51
2019-08-20 00:00:00,-0.14423528238144179532,0.0094837400365085012615852769931427048388,51
2019-08-21 00:00:00,-0.13305865309242246262,0.0076591840108514839633998388037637206666,51
2019-08-22 00:00:00,-0.14434754577210561488,0.0082304945254825526026343943197506849458,51
2019-08-23 00:00:00,-0.16768672243444072059,0.0192211489758560583955447048586694076766,51
2019-08-24 00:00:00,-0.17183015612993634476,0.0188865809196582229025217643892263585990,51
2019-08-25 00:00:00,-0.16875695027176162944,0.0158179860010346005091923976250016044265,51
2019-08-26 00:00:00,-0.15241451545083772748,0.0019356625352141626637793575766173522696,51
2019-08-27 00:00:00,-0.15421617139116102640,0.0026967845657679813375381666057174680402,51
2019-08-28 00:00:00,-0.14900608854253788974,0.0040069958463574809885431618400257435735,51
2019-08-29 00:00:00,-0.14701867614352614647,0.0037569154034762860022082697638680872941,51
2019-08-30 00:00:00,-0.14579942972062776912,0.0028492570457250876670397941023406257059,51
2019-08-31 00:00:00,-0.14454423652438127892,0.0023971467922582079060455667213683893137,51
2019-09-01 00:00:00,-0.15865159399030020018,0.0127011188926402279762532162704482279968,51
2019-09-02 00:00:00,-0.16794934337644492175,0.0135215987093523704566967911654438993976,51
2019-09-03 00:00:00,-0.19438857404164668312,0.0252398758721909014481095646438628617397,51
2019-09-04 00:00:00,-0.19422386129960201344,0.0297343538484481242104097768810954332307,51
2019-09-05 00:00:00,-0.19329550014182790238,0.0243584608570582116717216868600147790159,51
2019-09-06 00:00:00,-0.18868032468705136120,0.0245036336059510672271281888148747783100,51
2019-09-07 00:00:00,-0.18429996896219270757,0.0222280812913559168917168968778783057757,51
2019-09-08 00:00:00,-0.17004984924788589925,0.0174276661674319368763010126268513112337,51
2019-09-09 00:00:00,-0.16925417217785654651,0.0174512522896360632860149045783029193749,51
2019-09-10 00:00:00,-0.17112643414890333497,0.0116861093668775335204828016265182838951,51
2019-09-11 00:00:00,-0.16451426751789548876,0.0111140944569981516862806367271534690490,51
