date,url_mean,url_var,url_count,num_tw
2019-07-11 00:00:00,0.13180000000000000000,,1,1
2019-07-12 00:00:00,0.04673750000000000000,0.00831970229166666667,4,4
2019-07-13 00:00:00,-0.00357000000000000000,0.01889399950000000000,5,5
2019-07-15 00:00:00,-0.06055833333333333333,0.03460122041666666667,6,6
2019-07-17 00:00:00,-0.04206428571428571429,0.03122855892857142857,7,7
2019-07-18 00:00:00,-0.03187500000000000000,0.02759790857142857143,8,8
2019-07-22 00:00:00,-0.02067777777777777778,0.02527657006944444444,9,9
2019-07-23 00:00:00,-0.01102083333333333333,0.02006828929924242424,12,12
2019-07-25 00:00:00,-0.00487307692307692308,0.01888726567307692308,13,13
2019-08-03 00:00:00,0.03623000000000000000,0.02795498742857142857,15,15
2019-08-04 00:00:00,0.03875312500000000000,0.02619318015625000000,16,16
2019-08-10 00:00:00,0.00349166666666666667,0.03364370860294117647,18,18
2019-08-12 00:00:00,-0.01988750000000000000,0.03537454970394736842,20,20
2019-08-13 00:00:00,-0.02272619047619047619,0.03377504365476190476,21,21
2019-08-18 00:00:00,-0.03369285714285714286,0.03274192882142857143,21,21
2019-08-21 00:00:00,-0.04074523809523809524,0.03226698622619047619,21,21
2019-08-24 00:00:00,-0.03548809523809523790,0.032384746226190476215771428571428572,21,21
2019-08-26 00:00:00,-0.04788333333333333314,0.032894004583333333363586666666666667,21,21
2019-08-27 00:00:00,-0.05139285714285714410,0.034222188321428572194350000000000044,21,21
2019-08-29 00:00:00,-0.05704285714285714410,0.033814710321428572179660000000000044,21,21
2019-08-30 00:00:00,-0.06409523809523809648,0.032993954226190476923228571428571473,21,21
2019-09-03 00:00:00,-0.06990238095238095362,0.033928410619047619765272857142857187,21,21
2019-09-04 00:00:00,-0.08292619047619047743,0.033694177404761905445696666666666711,21,21
2019-09-05 00:00:00,-0.07540714285714285838,0.041770850571428572131912857142857187,21,21
2019-09-06 00:00:00,-0.08665476190476190600,0.035480113476190476864573809523809568,21,21
2019-09-11 00:00:00,-0.10487380952380952505,0.027527225904761905388632857142857187,21,21
2019-09-20 00:00:00,-0.11230714285714285838,0.025854763071428572035972857142857187,21,21
2019-09-23 00:00:00,-0.10281190476190476314,0.024432233976190476822565238095238139,21,21
2019-09-24 00:00:00,-0.09089047619047619190,0.023015908654761905399933333333333378,21,21
2019-09-26 00:00:00,-0.06230476190476190619,0.033602056226190476914261904761904806,21,21
2019-09-28 00:00:00,-0.05368571428571428714,0.031580200035714286463928571428571473,21,21
2019-09-30 00:00:00,-0.05734761904761904905,0.032060312369047619786276190476190521,21,21
2019-10-01 00:00:00,-0.05642857142857143000,0.031998625892857143598557142857142902,21,21
2019-10-02 00:00:00,-0.05642857142857143000,0.031998625892857143598557142857142902,21,21
2019-10-05 00:00:00,-0.04930476190476190638,0.034323659226190476922440000000000043,21,21
2019-10-11 00:00:00,-0.05057619047619047781,0.034737000654761905489545714285714329,21,21
2019-10-13 00:00:00,-0.04559047619047619067,0.032688370654761904754968571428571429,21,21
2019-10-16 00:00:00,-0.04043809523809523829,0.030191269226190476185600952380952382,21,21
2019-10-18 00:00:00,-0.03338571428571428590,0.030661663035714285712231428571428572,21,21
2019-10-21 00:00:00,-0.04905714285714285733,0.032452907321428571420248571428571429,21,21
2019-10-24 00:00:00,-0.04691904761904761924,0.032413566369047619040151428571428572,21,21
2019-10-25 00:00:00,-0.03621904761904761924,0.031636863369047619044431428571428572,21,21
2019-11-01 00:00:00,-0.05066190476190476210,0.037320994226190476181511428571428572,21,21
2019-11-04 00:00:00,-0.09137142857142857162,0.035853415892857142831894285714285715,21,21
2019-11-05 00:00:00,-0.09129047619047619067,0.035880510654761904736688571428571429,21,21
2019-11-06 00:00:00,-0.09654761904761904781,0.036327420369047619020300000000000001,21,21
2019-11-14 00:00:00,-0.10100952380952380971,0.037209425654761904732800952380952382,21,21
2019-11-19 00:00:00,-0.10360000000000000000,0.03695453575000000000,21,21
2019-11-24 00:00:00,-0.12641428571428571429,0.02376217503571428571,21,21
2019-11-25 00:00:00,-0.13505714285714285905,0.0244739143214285719311428571428572,21,21
2019-11-26 00:00:00,-0.13154523809523809714,0.0245755137261904767070952380952382,21,21
2019-11-27 00:00:00,-0.12802619047619047810,0.0252224026547619052926000000000001,21,21
2019-11-28 00:00:00,-0.12514523809523809714,0.0256920987261904767326952380952382,21,21
2019-12-01 00:00:00,-0.13746666666666666857,0.0210532040833333338262666666666667,21,21
