date,hashtag_mean,hashtag_var,hashtag_count,num_tw
2019-07-14,-0.07626740553048810000,,1,1
2019-07-20,-0.09745581491590005000,0.00089789738456762641743494240561,2,2
2019-07-24,-0.11830660866112136667,0.00175321549170109435280660364600,3,3
2019-07-27,-0.14306111642865077500,0.00361995294705142481529017305674,4,4
2019-07-29,-0.14186763828823762000,0.00272208666064678882407780027782,5,5
2019-07-30,-0.14947250621288935000,0.00252467342542581132478609097422,6,6
2019-08-02,-0.14862613897900572857,0.00210890888365031879314614775298,7,7
2019-08-08,-0.20902439112506513750,0.03099122708437774750667173413792,8,8
2019-08-11,-0.20388665665663578889,0.02735489053804331208040110913275,9,9
2019-08-13,-0.19604476444335281000,0.02493041099088598179961843228852,10,10
2019-08-15,-0.19786482539136437273,0.02247380873219662785250454277033,11,11
2019-08-18,-0.19807400453039975833,0.02043126028203433452446348210781,12,12
2019-08-19,-0.19945796071048285385,0.01875355460974054582955256869539,13,13
2019-08-23,-0.19952346173543329286,0.01731103355129412380898385126075,14,14
2019-08-26,-0.19589772959648387333,0.01627172015792427595755615110361,15,15
2019-08-29,-0.19240097690849119375,0.01538257528383840203991673559412,16,16
2019-08-31,-0.19357758855458045000,0.01371833560476804285549229352106,18,18
2019-09-02,-0.19056195849740226842,0.01312899231714096920147171062805,19,19
2019-09-04,-0.19202818613725765500,0.01248098919133948876664480896109,20,20
2019-09-08,-0.19223501645365752857,0.01185783808614793783633174842937,21,21
2019-09-10,-0.19748503168139347619,0.011158107324999909909198131306,21,21
2019-09-16,-0.19836717668198819048,0.011028396150289770697669074937,21,21
2019-09-19,-0.20499917676487233333,0.011417814877056690177844594623,21,21
2019-09-21,-0.20099688799813309524,0.011573135382490233102160591836,21,21
2019-09-28,-0.17969476911237176190,0.002072645076799994544495312514,21,21
2019-09-29,-0.16843579087094900952,0.00513451878606609656411849876388,21,21
2019-10-02,-0.17519760414636620000,0.00548454513523319829903072377900,21,21
2019-10-05,-0.16551631336521015238,0.00575904384699119845406916406549,21,21
2019-10-08,-0.16071510344582677143,0.00573346421593765222877799189122,21,21
2019-10-09,-0.15618116285896539048,0.00578754062476808426884626665600,21,21
2019-10-13,-0.14327344184981243810,0.00958568756111553615851334783207,21,21
2019-10-17,-0.14292607771717381905,0.00959064602183222443272631765175,21,21
2019-10-18,-0.14463570091779753333,0.00998872115781020900448271489767,21,21
2019-10-22,-0.14315583682880253333,0.00995814502729648214358057934407,21,21
2019-10-24,-0.13964485873047791905,0.01026770270229386762311022751660,21,21
2019-10-29,-0.13677922096924110952,0.00995727080746079715465885944650,21,21
2019-11-01,-0.13521115580122844286,0.00980910370237678472172055280305,21,21
2019-11-03,-0.13683373543826644286,0.00987106387036219173030907810711,21,21
2019-11-04,-0.13085190662874930000,0.00858186511326353565518982123948,21,21
2019-11-07,-0.12758838334753797143,0.00860547126495172783426619902675,21,21
2019-11-29,-0.12769915429975687619,0.00860836531259166688701362204858,21,21
