date,url_mean,url_var,url_count,num_tw
2019-07-10 00:00:00,0.21375000000000000000,0.02280433500000000000,6,6
2019-07-11 00:00:00,0.23082500000000000000,0.02714784364285714286,36,36
2019-07-12 00:00:00,0.27540000000000000000,0,51,51
2019-07-13 00:00:00,0.26325098039215686275,0.00752753254901960784,51,51
2019-07-14 00:00:00,0.27540000000000000000,0,51,51
2019-07-15 00:00:00,0.25263137254901960784,0.01529183139607843137,51,51
2019-07-16 00:00:00,0.22867647058823529412,0.04344487783529411765,51,51
2019-07-17 00:00:00,0.17266274509803921569,0.06217388838431372549,51,51
2019-07-18 00:00:00,-0.00963529411764705882,0.07368835312941176471,51,51
2019-07-19 00:00:00,-0.12629215686274509804,0.06530794033725490196,51,51
2019-07-20 00:00:00,-0.17458627450980392157,0.05680385400784313725,51,51
2019-07-21 00:00:00,-0.10471764705882352941,0.07079276428235294118,51,51
2019-07-22 00:00:00,-0.08262352941176470588,0.06760530543529411765,51,51
2019-07-23 00:00:00,-0.09526274509803921569,0.07757737398431372549,51,51
2019-07-24 00:00:00,-0.10605882352941176471,0.07535564287058823529,51,51
2019-07-25 00:00:00,-0.11633333333333333333,0.05790614186666666667,51,51
2019-07-26 00:00:00,-0.10562941176470588235,0.06038302931764705882,51,51
2019-07-27 00:00:00,-0.07075882352941176471,0.06355319007058823529,51,51
2019-07-28 00:00:00,-0.10579411764705882353,0.07506531776470588235,51,51
2019-07-29 00:00:00,-0.13999411764705882353,0.07432961496470588235,51,51
2019-07-30 00:00:00,-0.10076862745098039216,0.07725631819607843137,51,51
2019-07-31 00:00:00,-0.16985294117647058824,0.07551754534117647059,51,51
2019-08-01 00:00:00,-0.26660980392156862745,0.03542890890196078431,51,51
2019-08-02 00:00:00,-0.32426078431372549020,0.04307849163137254902,51,51
2019-08-03 00:00:00,-0.33090392156862745098,0.05688216078431372549,51,51
2019-08-04 00:00:00,-0.27155490196078431373,0.09051699852549019608,51,51
2019-08-05 00:00:00,-0.26135490196078431373,0.04787119652549019608,51,51
2019-08-06 00:00:00,-0.25625490196078431373,0.04404913052549019608,51,51
2019-08-07 00:00:00,-0.27580784313725490196,0.08314833993725490196,51,51
2019-08-08 00:00:00,-0.26858823529411764706,0.07962231025882352941,51,51
2019-08-09 00:00:00,-0.22394901960784313725,0.06305732974901960784,51,51
2019-08-10 00:00:00,-0.20317843137254901961,0.06137775932549019608,51,51
2019-08-11 00:00:00,-0.25370784313725490196,0.05926924393725490196,51,51
2019-08-12 00:00:00,-0.27414117647058823529,0.05283374647058823529,51,51
2019-08-13 00:00:00,-0.28389215686274509804,0.03331134113725490196,51,51
2019-08-14 00:00:00,-0.23154901960784313725,0.05546231534901960784,51,51
2019-08-15 00:00:00,-0.24156274509803921569,0.05063418918431372549,51,51
2019-08-16 00:00:00,-0.25127843137254901961,0.03139945132549019608,51,51
2019-08-17 00:00:00,-0.23113529411764705882,0.04973651832941176471,51,51
2019-08-18 00:00:00,-0.22931764705882352941,0.05725108908235294118,51,51
2019-08-19 00:00:00,-0.21933921568627450980,0.06035159603137254902,51,51
2019-08-20 00:00:00,-0.22815294117647058824,0.04600804014117647059,51,51
2019-08-21 00:00:00,-0.14602156862745098039,0.06071690092549019608,51,51
2019-08-22 00:00:00,-0.12012941176470588235,0.09984032131764705882,51,51
2019-08-23 00:00:00,-0.19388039215686274510,0.09543376480784313725,51,51
2019-08-24 00:00:00,-0.19611568627450980392,0.07011931374901960784,51,51
2019-08-25 00:00:00,-0.18783137254901960784,0.07438017819607843137,51,51
2019-08-26 00:00:00,-0.19227647058823529412,0.08556315943529411765,51,51
2019-08-27 00:00:00,-0.18442156862745098039,0.07352823412549019608,51,51
2019-08-28 00:00:00,-0.13261568627450980392,0.09372869054901960784,51,51
2019-08-29 00:00:00,-0.16399019607843137255,0.07506916530196078431,51,51
2019-08-30 00:00:00,-0.16556470588235294118,0.07176604512941176471,51,51
2019-08-31 00:00:00,-0.18681372549019607843,0.10433439920784313725,51,51
2019-09-01 00:00:00,-0.10861960784313725490,0.08350089520784313725,51,51
2019-09-02 00:00:00,-0.16856098039215686275,0.08773309180901960784,51,51
2019-09-03 00:00:00,-0.20729823529411764706,0.09815210207882352941,51,51
2019-09-04 00:00:00,-0.22977843137254901961,0.07072859252549019608,51,51
2019-09-05 00:00:00,-0.23947843137254901961,0.05464386092549019608,51,51
2019-09-06 00:00:00,-0.20316274509803921569,0.07268085438431372549,51,51
2019-09-07 00:00:00,-0.23553431372549019608,0.11018325444901960784,51,51
2019-09-08 00:00:00,-0.32415686274509803922,0.08848553290196078431,51,51
2019-09-09 00:00:00,-0.27969803921568627451,0.10457462299607843137,51,51
2019-09-10 00:00:00,-0.21528039215686274510,0.11531825520784313725,51,51
2019-09-11 00:00:00,-0.23899607843137254902,0.12495103598431372549,51,51
2019-09-12 00:00:00,-0.20352352941176470588,0.11404855583529411765,51,51
2019-09-13 00:00:00,-0.22947450980392156863,0.12077661033725490196,51,51
2019-09-14 00:00:00,-0.20165098039215686275,0.11316117654901960784,51,51
2019-09-15 00:00:00,-0.21787843137254901961,0.13021667092549019608,51,51
2019-09-16 00:00:00,-0.24312549019607843137,0.13560182553725490196,51,51
2019-09-17 00:00:00,-0.25309803921568627451,0.13210796899607843137,51,51
2019-09-18 00:00:00,-0.30850588235294117647,0.09729750216470588235,51,51
2019-09-19 00:00:00,-0.30212941176470588235,0.09152752251764705882,51,51
2019-09-20 00:00:00,-0.28048431372549019608,0.09958899414901960784,51,51
