date,hashtag_mean,hashtag_var,hashtag_count,num_tw
2019-07-11,-0.26851191193315200000,,1,1
2019-07-12,0.01279646737532020000,0.106620927060602783134821313499,5,5
2019-07-13,-0.15207177327078014286,0.211844391188376903696580394726,7,7
2019-07-14,-0.13325703915385366667,0.173400919558983279904480910012,9,9
2019-07-15,-0.14381559560793775000,0.126508213165719614942648010964,12,12
2019-07-16,-0.17256827038553110000,0.098116710573137621220943338690,20,20
2019-07-17,-0.18004178774371158846,0.07895524956369668224777239662642,26,26
2019-07-18,-0.17030339126595508857,0.06870238137215016097818138953008,35,35
2019-07-19,-0.17461453346488525897,0.06182124640653062598775971875140,39,39
2019-07-20,-0.19555306117865708085,0.06666665028120037198881127825393,47,47
2019-07-21,-0.20233279650847683922,0.06233265195020841403771755550132,51,51
2019-07-22,-0.22254325974244509412,0.03937294666965815531531780826966,51,51
2019-07-23,-0.22970662245345047059,0.03718836311614111625358210447442,51,51
2019-07-24,-0.21949221937522055686,0.03396903294199973560570509186305,51,51
2019-07-25,-0.20116320792726348980,0.0314352446964431388367902228199380,51,51
2019-07-26,-0.18984891658311335255,0.0376199567159390255218672227929560,51,51
2019-07-27,-0.18768878717929929373,0.0235612680966785060143639348615259,51,51
2019-07-28,-0.18353703613381155451,0.0235205779896604624435281213782637,51,51
2019-07-29,-0.18369313782693808392,0.0235296441105652748082905704417477,51,51
2019-07-30,-0.16596341912567563294,0.0229245160717264597377086916529719,51,51
2019-07-31,-0.16524395193809000549,0.0229717087729987974307971371196525,51,51
2019-08-01,-0.17219571799853600157,0.0238065657752450180556006754195045,51,51
2019-08-02,-0.16666116894568384471,0.0225988395553373506483341301926063,51,51
2019-08-03,-0.16302369325575898196,0.0215489156595759519658022157535706,51,51
2019-08-04,-0.17191052212780886431,0.0210426448364969189263590275542721,51,51
2019-08-05,-0.18217446180309859176,0.0208776278371672183537401339138623,51,51
2019-08-06,-0.17167887525744553922,0.02251204142698800054941873262759,51,51
2019-08-07,-0.16454643370345268627,0.03684117846035209919586404320579,51,51
2019-08-08,-0.16570439544339131961,0.03673876400971196229034102048884,51,51
2019-08-09,-0.15332540449346904902,0.03631369522737553542634193057127,51,51
2019-08-10,-0.14709794750677751961,0.03501468966401536466885316590912,51,51
2019-08-11,-0.12610414783288759804,0.04600503746609829967042276160831,51,51
2019-08-12,-0.12522792765763018627,0.04495106197513399121072530630640,51,51
2019-08-13,-0.12176704225778047451,0.04943725924769352215425382998736,51,51
2019-08-14,-0.11966112184550550980,0.04921883951625977449006143156418,51,51
2019-08-15,-0.11961520463168776471,0.04918640585886750176299925994439,51,51
2019-08-16,-0.11307407621669811765,0.04744322950142021332189130083243,51,51
2019-08-17,-0.12003298817746007451,0.04892166163620673815389780750415,51,51
2019-08-18,-0.11838364356339207059,0.04617032678671799509629768732890,51,51
2019-08-19,-0.13943482061110321569,0.03562224017372775721445888658138,51,51
2019-08-20,-0.13179365553385956863,0.03891864867022508944897311239798,51,51
2019-08-21,-0.14263550217234021569,0.03630395044807546550227786750450,51,51
2019-08-22,-0.15543801634633980392,0.02651824761807352093181272734173,51,51
2019-08-23,-0.15427038805608570588,0.02644336657547634873318860852618,51,51
2019-08-24,-0.15890825566458238824,0.02243463394177878492436626144757,51,51
2019-08-25,-0.16265304784620929020,0.02352565752405771773850988197015,51,51
2019-08-26,-0.16940360719370230980,0.02138284488134574020882360889930,51,51
2019-08-27,-0.17376494396864403529,0.02243102153037079867279027541362,51,51
2019-08-28,-0.16621069009133240196,0.02086715147768036092072774346150,51,51
2019-08-29,-0.17281955127414700588,0.02166352434330572336333257920332,51,51
2019-08-30,-0.17912386722677931176,0.02127709075638039302428407519847,51,51
2019-08-31,-0.18058010174151669804,0.01980103630546447046794882413311,51,51
2019-09-01,-0.19786467586926485882,0.01474631628491983065934553797747,51,51
2019-09-02,-0.19928665949826111765,0.02083047336691684086611196687736,51,51
2019-09-04,-0.19867537390064200000,0.02094758809442938437336989134265,51,51
2019-09-05,-0.20319468037174990196,0.02138059549594172298058300182382,51,51
2019-09-06,-0.21066771023824584314,0.01865686898892224012826979105687,51,51
2019-09-07,-0.20725482474126194118,0.01782481178587643017254303488363,51,51
2019-09-08,-0.20908326171534686667,0.01743206503550924627427292271626,51,51
2019-09-09,-0.20772075024020945490,0.01750733623528806299318284025797,51,51
2019-09-10,-0.20452034107878499020,0.02042627956570569228973956853499,51,51
2019-09-11,-0.18996388097520822549,0.04496262861983252348024961227331,51,51
2019-09-12,-0.17521883244352879412,0.04647699592908893643987971430194,51,51
2019-09-13,-0.17405259686928016667,0.04644733191987984974002195781052,51,51
2019-09-14,-0.17733794159680052745,0.04756488542270919418453230925445,51,51
2019-09-15,-0.12341068092050955686,0.08068926796070095081133284176058,51,51
2019-09-16,-0.10751418054646973333,0.08106427910525886036711721119821,51,51
2019-09-17,-0.11132585332803877255,0.08258945151556080295684652375268,51,51
2019-09-18,-0.10584724722049626275,0.08090070284205468797221242784490,51,51
2019-09-19,-0.09954289034042242941,0.07919391152990292759598952874319,51,51
2019-09-22,-0.08926395960650709608,0.07652543513039957013137452600553,51,51
2019-09-23,-0.08887314897859195882,0.07643213156778653834451227072861,51,51
2019-09-25,-0.08809003950860251569,0.07169205283042997428779825441413,51,51
2019-09-26,-0.11355518519706567255,0.05399061728795588247342799648926,51,51
2019-09-28,-0.12832082582637851569,0.05541574485165754903677874443030,51,51
2019-09-29,-0.11678014374635853529,0.07642464257476131323218559446970,51,51
2019-09-30,-0.11500909881758274510,0.07634692969006472097498024875926,51,51
2019-10-01,-0.11418297807420500588,0.07681482939182975816348990140092,51,51
2019-10-02,-0.10998657926203978627,0.07402302315864138321299320684618,51,51
2019-10-03,-0.13943432835675481961,0.05833650856876802833658679210661,51,51
2019-10-04,-0.13746672053014248039,0.05841651380809166839623569323855,51,51
2019-10-05,-0.16431711187256790000,0.03884031774746689110476667899264,51,51
2019-10-06,-0.17178505532893676275,0.03538079119139388519751478340445,51,51
2019-10-07,-0.17136650531732823333,0.03535191713223899212000445569601,51,51
2019-10-08,-0.17282783648378656667,0.03537026544605997003784070560351,51,51
2019-10-09,-0.17452067817705484118,0.03536758462352691140332472760459,51,51
2019-10-10,-0.17316084331879972353,0.03540558162434839172976267697036,51,51
2019-10-11,-0.18029154049069134431,0.0359282537802817740016701700109640,51,51
2019-10-13,-0.17611913258781809922,0.0481009622281324605601553699171251,51,51
2019-10-14,-0.16753321378880660314,0.0463442786507819371886898103930707,51,51
2019-10-15,-0.18403933619943938745,0.0251514935978744371546857147480254,51,51
2019-10-16,-0.18864502103853151098,0.0259081194854550126128204917276976,51,51
2019-10-17,-0.20029088563045937961,0.0264520522899893184769420988654439,51,51
2019-10-18,-0.19479617610111419529,0.0272388580643044614109001858700792,51,51
2019-10-19,-0.19730329051430697765,0.0270142505463638280652918458236022,51,51
2019-10-20,-0.19801771903596442275,0.0273536328143863272335516256433050,51,51
2019-10-21,-0.21281116527385311490,0.0254909275375754814767624033980224,51,51
2019-10-22,-0.22012860719224413451,0.0276170447420831588977693774715871,51,51
2019-10-23,-0.23519018571867154039,0.0365502358166014500290155922635006,51,51
2019-10-24,-0.23696661121568475608,0.0363135518112792326674241495031042,51,51
2019-10-25,-0.25374474611175626588,0.0482964513620539236445826371586624,51,51
2019-10-26,-0.27107197232865526275,0.05720034165499810007618182027381,51,51
2019-10-27,-0.29849553590090604706,0.07190150460458502151743088815740,51,51
2019-10-28,-0.35400141100759820392,0.09113469183927897597919814415337,51,51
2019-10-29,-0.37487228950510403922,0.09219305264086068926169158635161,51,51
2019-10-30,-0.41484731698663022157,0.10359002713366789096918658256486,51,51
2019-10-31,-0.40850517233806830000,0.10496681664754833720582462492644,51,51
2019-11-01,-0.40534957063496817451,0.10625953797510927361784722032623,51,51
2019-11-02,-0.41728020314151169216,0.10769497473629738976422447996197,51,51
2019-11-03,-0.41236566502837992745,0.10910914395234166027806651782844,51,51
2019-11-04,-0.40223707307863868431,0.12063006131358772140548520516968,51,51
2019-11-05,-0.39325448288869376471,0.12223537473889100871365454769531,51,51
2019-11-06,-0.38496050543666674510,0.12305576701995414613915179213664,51,51
2019-11-10,-0.37133029503557325490,0.12356070510452970976417383153136,51,51
2019-11-11,-0.35723828483729207451,0.12402621581610122784490887160570,51,51
2019-11-13,-0.35595272366406021176,0.12459420353565168152148630696490,51,51
2019-11-14,-0.35928363208357794314,0.12230758478278403886398837696962,51,51
2019-11-16,-0.34895621976542125686,0.11556226316924544586202639920319,51,51
2019-11-17,-0.28978139919380029412,0.09653399755312159423072687015132,51,51
2019-11-18,-0.25634647103286527451,0.07651141937304781977957146632055,51,51
2019-11-19,-0.21726476771137454902,0.05176386268352753617412694382156,51,51
2019-11-20,-0.21896227124344921765,0.05145855529026632044002836876817,51,51
2019-11-22,-0.20160212060918198275,0.0399666008024622402515618903571689,51,51
2019-11-23,-0.18891524875975844157,0.0389620609162835586699120235728127,51,51
2019-11-24,-0.17153585289533889255,0.0258326767642650805992774580441550,51,51
2019-11-25,-0.16986116869931753373,0.0261468118035006209405937203004876,51,51
2019-11-26,-0.16800756737894262980,0.0264702836982621004333962552313738,51,51
2019-11-27,-0.13057992903622071412,0.0354921589269396498398417732893488,51,51
2019-11-28,-0.12504028049672585137,0.0366125324533145839633768922217456,51,51
2019-11-29,-0.12299475398735777647,0.0365209346602779724153531685952035,51,51
2019-12-01,-0.11144919284096297255,0.0379621256220961513428270620570036,51,51
