date,url_mean,url_var,url_count
2019-07-13 00:00:00,0.61868333333333333333,0.05094873583333333333,3
2019-07-17 00:00:00,0.27205731707317073171,0.15187230319512195122,41
2019-07-20 00:00:00,0.12881280487804878049,0.09595180048215898826,82
2019-07-21 00:00:00,-0.00407883333333333413,0.091622163315826097200187798485860641,500
2019-07-22 00:00:00,-0.01831100000000000069,0.100093183245490982263382629258517059,500
2019-07-23 00:00:00,0.00788833333333333326,0.032997681736250278404226789133823205,500
2019-07-24 00:00:00,0.01063039999999999989,0.035189902651142284607549987975951907,500
2019-07-25 00:00:00,0.00926000000000000000,0.00154603935871743487,500
2019-07-26 00:00:00,-0.00161060000000000006,0.0206673496268937876705618517034068,500
2019-07-27 00:00:00,0.00035759999999999996,0.0089646233689779559251909899799599,500
2019-07-28 00:00:00,-0.00134739999999999986,0.0105510301836072143741415551102204,500
2019-07-29 00:00:00,-0.00994250000000000000,0.015910764537825651302703436873747495,500
2019-07-30 00:00:00,-0.00172120000000000004,0.0094654131769138276685113266533066,500
2019-07-31 00:00:00,0.00944900000000000000,0.00498844758416833667,500
2019-08-01 00:00:00,0.00682150000000000000,0.02245905056387775551,500
2019-08-02 00:00:00,-0.00065470000000000000,0.015467072838587174349648077354709419,500
2019-08-03 00:00:00,0.19853200000000000007,0.214922265466933867762365723446893792,500
2019-08-04 00:00:00,0.23063510000000000007,0.219908465674338677468899766332665340,500
2019-08-05 00:00:00,0.21222459999999999822,0.225078037489819637135160694188376916,500
2019-08-06 00:00:00,0.22182119999999999948,0.226802529409378757185336150701402854,500
2019-08-07 00:00:00,0.21727239999999999950,0.206268712633507013636857694589178402,500
2019-08-08 00:00:00,0.21050879999999999983,0.211836203950460922094730181963927865,500
2019-08-09 00:00:00,0.23056359999999999956,0.203545490185410821191613103006012068,500
2019-08-10 00:00:00,0.21994149999999999846,0.221401832297344687321591470941883933,500
2019-08-11 00:00:00,0.22922119999999999993,0.213789109379318637379042137074148302,500
2019-08-12 00:00:00,0.22622829999999999985,0.213183849873857715638686977154308626,500
2019-08-13 00:00:00,0.21479379999999999986,0.220970468238036071932363190380761549,500
2019-08-14 00:00:00,0.21284219999999999962,0.218070929798757514473053040480961965,500
2019-08-15 00:00:00,0.31475679999999999942,0.231438273330420841646876440881763558,500
2019-08-16 00:00:00,0.24193279999999999983,0.146764902849859719449420261322645298,500
2019-08-17 00:00:00,0.26700060000000000016,0.190191610440521042130779168737474959,500
2019-08-18 00:00:00,0.23745549999999999976,0.219122985515781563423017252505010031,500
2019-08-19 00:00:00,0.28676480000000000011,0.184906969800561122388184631663326667,500
2019-08-20 00:00:00,0.23413570000000000039,0.139326200992494989952114125050100212,500
2019-08-21 00:00:00,0.23355460000000000037,0.152451963395631262493178935470941895,500
2019-08-22 00:00:00,0.31292909999999999994,0.165975487683557114040395482965931892,500
2019-08-23 00:00:00,0.31396520000000000010,0.205247660760480961991701441282565139,500
2019-08-24 00:00:00,0.14568470000000000010,0.1192492500309719439882495591182365,500
2019-08-25 00:00:00,0.19695309999999999985,0.150878480646683366816625368336673356,500
2019-08-26 00:00:00,0.20580609999999999931,0.140215916681152303911931456513026119,500
2019-08-27 00:00:00,0.17556819999999999967,0.128701108816392785792670626052104216,500
2019-08-28 00:00:00,0.23868439999999999994,0.133900647782204408976953510220440891,500
2019-08-29 00:00:00,0.19010489999999999988,0.130719823898787575279555687374749504,500
2019-08-30 00:00:00,0.20869920000000000001,0.138481549147655310392737898196392820,500
2019-08-31 00:00:00,0.19310309999999999985,0.137107461448286573303314771943887783,500
2019-09-01 00:00:00,0.22432959999999999984,0.152458936987815631447050937074148311,500
2019-09-02 00:00:00,0.20688489999999999965,0.143587825317625250068232835270541131,500
2019-09-03 00:00:00,0.19349359999999999941,0.133620392193426852851305083767535138,500
2019-09-04 00:00:00,0.19540059999999999998,0.130782612654949899833067754709418842,500
2019-09-05 00:00:00,0.19413579999999999987,0.125131728966292585322352098597194395,500
2019-09-06 00:00:00,0.30994410000000000030,0.19663035891802605203001939991983972785,500
2019-09-07 00:00:00,0.21426619999999999869,0.138963419296152303099168581162324772,500
2019-09-08 00:00:00,0.21586630000000000014,0.137392872674659318658756283366733474,500
2019-09-09 00:00:00,0.20287969999999999950,0.139723391355621242116946555511022093,500
2019-09-10 00:00:00,0.29586983333333333313,0.172243715050629035619897552660877344,500
2019-09-11 00:00:00,0.21128733333333333313,0.144816272560231573999954306835894034,500
2019-09-12 00:00:00,0.19976643333333333305,0.128422708196894900650273124203963506,500
2019-09-13 00:00:00,0.21429359999999999898,0.156511620239519035769400092985972141,500
2019-09-14 00:00:00,0.20551810000000000018,0.126805616179749499011164139879759526,500
2019-09-15 00:00:00,0.20602323333333333329,0.136168632168437987108198770696949458,500
2019-09-16 00:00:00,0.21118053333333333305,0.133326643216370518756566034290803864,500
2019-09-17 00:00:00,0.22372513333333333293,0.141077889102075261211903880917390387,500
2019-09-18 00:00:00,0.21116563333333333309,0.143151114104363170538816232420396370,500
2019-09-19 00:00:00,0.22115110000000000005,0.124650908761312625251813909018036075,500
2019-09-20 00:00:00,0.21394479999999999969,0.133263436686332665178278512224448925,500
2019-09-21 00:00:00,0.20026249999999999988,0.131159799377505009555675701402805665,500
2019-09-22 00:00:00,0.22024459999999999967,0.127733350602044087927210435270541110,500
2019-09-23 00:00:00,0.20959069999999999977,0.124539901872254508862516718236472973,500
2019-09-24 00:00:00,0.22981609999999999929,0.137110363983757514213796984769539145,500
2019-09-25 00:00:00,0.22271649999999999974,0.127026541375501001740600647294589207,500
